Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Martin Henlan,London Towers,10,153,12,35,0.343,3,9,0.333,9,26,0.346,0.386,6,6,1,13,20,33,1,6,4,8,20,33
Martin Lattibeaudiere,London Towers,1,6,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,0,0,3,0
Martin Muursepp,AEK Athens,17,366,55,130,0.423,12,51,0.235,43,79,0.544,0.469,25,51,0.49,34,49,83,12,15,4,26,63,147
Marty Conlon,Muller Verona,12,322,58,107,0.542,2,7,0.286,56,100,0.56,0.551,41,49,0.837,28,44,72,19,7,1,22,35,159
Martynas Andriukaitis,BC Zalgiris,4,76,15,24,0.625,0,0,,15,24,0.625,0.625,11,12,0.917,7,9,16,1,1,2,4,11,41
Massimo Bulleri,Benetton Treviso,14,161,18,39,0.462,6,17,0.353,12,22,0.545,0.538,14,17,0.824,3,10,13,8,6,2,10,24,56
Massimo Ruggeri,Paf Wennington Fortitudo Bologna,9,97,12,32,0.375,4,18,0.222,8,14,0.571,0.438,10,15,0.667,3,14,17,2,4,1,8,14,38
Mate Skelin,Cibona Zagreb,11,249,29,42,0.69,0,0,,29,42,0.69,0.69,21,44,0.477,32,50,82,4,13,10,21,32,79
Matej Mamic,Cibona Zagreb,12,280,24,59,0.407,7,25,0.28,17,34,0.5,0.466,20,28,0.714,30,33,63,3,9,2,9,33,75
Matjaz Smodis,Kinder Bologna,21,319,56,111,0.505,15,46,0.326,41,65,0.631,0.572,30,39,0.769,14,32,46,8,13,5,19,53,157
Mauro Sartori,Muller Verona,12,191,29,66,0.439,17,46,0.37,12,20,0.6,0.568,11,14,0.786,6,20,26,6,4,0,7,31,86
Meir Tapiro,Hapoel Jerusalem,10,167,19,50,0.38,0,9,0,19,41,0.463,0.38,11,12,0.917,6,11,17,11,9,0,11,25,49
Michael Andersen,Peristeri,12,192,25,42,0.595,0,0,,25,42,0.595,0.595,10,16,0.625,14,23,37,2,5,4,22,27,60
Michael Polite,Lugano Tigers,7,78,8,17,0.471,0,0,,8,17,0.471,0.471,12,15,0.8,10,10,20,0,2,0,6,12,28
Michalis Kakiouzis,AEK Athens,14,295,42,94,0.447,10,29,0.345,32,65,0.492,0.5,27,39,0.692,21,44,65,7,7,1,17,29,121
Michalis Pelekanos,Peristeri,12,269,23,53,0.434,11,33,0.333,12,20,0.6,0.538,12,15,0.8,5,24,29,4,16,6,15,37,69
Mike Batiste,Spirou Charleroi,10,286,66,132,0.5,3,10,0.3,63,122,0.516,0.511,26,34,0.765,31,61,92,4,9,3,27,32,161
Milan Gurovic,AEK Athens,4,87,14,31,0.452,6,15,0.4,8,16,0.5,0.548,18,23,0.783,0,10,10,1,3,0,4,11,52
Milan Tomic,Olympiacos,14,421,42,101,0.416,22,60,0.367,20,41,0.488,0.525,28,41,0.683,0,32,32,35,13,0,21,46,134
Milenko Topic,KK Buducnost,9,278,50,84,0.595,14,32,0.438,36,52,0.692,0.679,16,17,0.941,12,50,62,26,11,4,21,23,130
Miljan Veskovic,Saint Petersburg Lions,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Miltiadis Moschou,AEK Athens,2,14,0,2,0,0,0,,0,2,0,0,0,0,,2,2,4,0,0,0,1,2,0
Mindaugas Timinskas,TAU Ceramica,22,491,45,106,0.425,10,43,0.233,35,63,0.556,0.472,34,45,0.756,14,52,66,26,22,4,33,58,134
Mindaugas Zukauskas,KK Union Olimpija,15,303,37,76,0.487,24,48,0.5,13,28,0.464,0.645,14,21,0.667,13,20,33,14,12,1,13,41,112
Mustafa Sahin,Ovarense,4,104,23,33,0.697,0,0,,23,33,0.697,0.697,0,6,0,1,22,23,3,2,0,6,11,46
Nacho Azofra,Estudiantes,12,290,25,51,0.49,18,37,0.486,7,14,0.5,0.667,8,10,0.8,9,22,31,32,17,0,24,32,76
Nenad Markovic,Estudiantes,10,237,33,83,0.398,12,38,0.316,21,45,0.467,0.47,26,32,0.813,2,17,19,16,7,1,10,15,104
Nerijus Karlikanovas,BC Zalgiris,2,24,5,9,0.556,0,0,,5,9,0.556,0.556,0,0,,1,3,4,2,0,0,2,4,10
Neville Austin,London Towers,2,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,2,1,0
Nicolas Fernandez,Ovarense,8,106,12,25,0.48,2,4,0.5,10,21,0.476,0.52,5,10,0.5,1,12,13,1,4,8,13,26,31
Niklas Lutcke,Opel Skyliners,8,168,13,43,0.302,6,24,0.25,7,19,0.368,0.372,2,3,0.667,7,8,15,12,8,0,4,19,34
Nikola Jestratijevic,Kinder Bologna,14,116,20,41,0.488,0,0,,20,41,0.488,0.488,19,28,0.679,8,21,29,2,9,1,9,33,59
Nikola Prkacin,Cibona Zagreb,11,230,39,79,0.494,0,1,0,39,78,0.5,0.494,22,32,0.688,14,33,47,10,21,1,24,43,100
Nikolaos Bountouris,Olympiacos,12,106,7,17,0.412,5,13,0.385,2,4,0.5,0.559,8,10,0.8,1,4,5,10,5,1,4,20,27
Nikolaos Oikonomou,Olympiacos,12,330,47,89,0.528,20,42,0.476,27,47,0.574,0.64,44,55,0.8,7,30,37,21,10,0,22,32,158
Nikos Hatzis,AEK Athens,18,373,37,101,0.366,16,54,0.296,21,47,0.447,0.446,41,51,0.804,0,31,31,20,10,0,18,39,131
Nikos Zisis,AEK Athens,2,34,2,8,0.25,0,3,0,2,5,0.4,0.25,0,0,,0,3,3,0,0,0,1,6,4
Norbert Valis,Lugano Tigers,9,122,12,23,0.522,3,9,0.333,9,14,0.643,0.587,6,9,0.667,2,16,18,7,3,0,15,35,33
Nuno Manarte,Ovarense,10,234,17,40,0.425,1,8,0.125,16,32,0.5,0.438,10,16,0.625,2,19,21,21,16,0,25,27,45
Panagiotis Liadelis,PAOK Thessaloniki,13,434,93,185,0.503,7,23,0.304,86,162,0.531,0.522,102,121,0.843,2,33,35,19,7,0,24,28,295
Pascal Roller,Opel Skyliners,5,139,13,37,0.351,3,17,0.176,10,20,0.5,0.392,0,0,,1,7,8,8,2,0,8,9,29
Patrick Baldwin,KK Zadar,9,288,53,99,0.535,9,19,0.474,44,80,0.55,0.581,50,56,0.893,15,17,32,21,26,3,20,28,165
Patrick Femerling,Olympiacos,12,114,15,22,0.682,0,2,0,15,20,0.75,0.682,6,8,0.75,14,14,28,2,6,5,9,19,36
Patrick Koller,Lugano Tigers,10,113,3,18,0.167,0,9,0,3,9,0.333,0.167,3,6,0.5,3,3,6,6,7,0,6,15,9
Pau Gasol,FC Barcelona,6,154,38,57,0.667,4,8,0.5,34,49,0.694,0.702,31,42,0.738,10,26,36,4,5,4,10,12,111
Pedro Robles,Estudiantes,10,153,30,59,0.508,13,29,0.448,17,30,0.567,0.619,7,10,0.7,1,4,5,8,5,0,10,11,80
Pep Cargol,PAOK Thessaloniki,12,161,18,37,0.486,1,6,0.167,17,31,0.548,0.5,9,12,0.75,7,20,27,5,1,2,7,23,46
Perry Carter,London Towers,6,152,22,47,0.468,0,0,,22,47,0.468,0.468,18,26,0.692,23,31,54,2,7,1,12,21,62
Petar Arsic,KK Union Olimpija,14,224,40,90,0.444,6,33,0.182,34,57,0.596,0.478,11,17,0.647,10,34,44,8,9,4,12,34,97
Petar Naumoski,Benetton Treviso,14,472,66,143,0.462,32,77,0.416,34,66,0.515,0.573,58,74,0.784,12,22,34,35,27,0,22,33,222
Peter Lisicky,Benetton Treviso,4,67,6,24,0.25,5,12,0.417,1,12,0.083,0.354,10,12,0.833,4,3,7,3,4,0,6,8,27
Peter Van Elswyk,London Towers,4,57,7,12,0.583,1,3,0.333,6,9,0.667,0.625,1,2,0.5,5,7,12,2,1,0,2,8,16
Primoz Brezec,KK Union Olimpija,14,295,50,70,0.714,0,0,,50,70,0.714,0.714,24,48,0.5,31,39,70,5,13,14,15,45,124
Randy Duck,London Towers,5,186,27,52,0.519,9,15,0.6,18,37,0.486,0.606,19,22,0.864,1,9,10,19,3,1,10,19,82
Rashard Griffith,Kinder Bologna,21,609,112,180,0.622,0,1,0,112,179,0.626,0.622,68,111,0.613,55,128,183,13,36,27,43,76,292
Raul Lopez,Real Madrid,12,275,32,71,0.451,16,35,0.457,16,36,0.444,0.563,18,21,0.857,4,20,24,39,18,0,24,30,98
Riccardo Pittis,Benetton Treviso,13,438,42,85,0.494,1,3,0.333,41,82,0.5,0.5,32,65,0.492,14,47,61,49,44,3,35,38,117
Richard Mandeville,KK Zadar,10,181,28,50,0.56,0,2,0,28,48,0.583,0.56,15,20,0.75,7,26,33,3,4,0,12,31,71
Rico Hill,Estudiantes,12,289,45,111,0.405,13,38,0.342,32,73,0.438,0.464,24,27,0.889,12,37,49,9,13,1,27,28,127
Robert Maras,Opel Skyliners,8,167,20,49,0.408,0,0,,20,49,0.408,0.408,14,18,0.778,16,36,52,6,6,1,16,27,54
Robert Reisenbuchler,Peristeri,2,17,0,4,0,0,1,0,0,3,0,0,0,0,,2,0,2,1,1,0,2,2,0
Roberto Duenas,FC Barcelona,12,226,43,75,0.573,0,1,0,43,74,0.581,0.573,3,16,0.188,31,31,62,6,9,9,20,29,89
Roberto Nunez,Real Madrid,7,81,9,19,0.474,5,14,0.357,4,5,0.8,0.605,5,9,0.556,2,10,12,4,5,0,7,8,28
Robin Grey,Opel Skyliners,9,220,20,45,0.444,7,13,0.538,13,32,0.406,0.522,13,17,0.765,5,17,22,5,7,1,9,36,60
Rodolfo Rombaldoni,Muller Verona,12,167,18,41,0.439,1,7,0.143,17,34,0.5,0.451,11,22,0.5,6,12,18,19,12,1,13,24,48
Rodrigo De La Fuente,FC Barcelona,10,224,21,60,0.35,5,22,0.227,16,38,0.421,0.392,10,11,0.909,11,23,34,10,5,3,13,14,57
Ronald Ellis,Spirou Charleroi,10,286,52,120,0.433,15,40,0.375,37,80,0.463,0.496,9,14,0.643,34,62,96,15,15,2,27,37,128
Ronnie Baker,London Towers,7,55,4,14,0.286,1,6,0.167,3,8,0.375,0.321,3,6,0.5,1,4,5,2,1,0,0,7,12
Rony Seikaly,FC Barcelona,4,98,20,43,0.465,0,0,,20,43,0.465,0.465,12,20,0.6,5,16,21,4,5,4,11,12,52
Ruslan Boidakov,Opel Skyliners,4,42,7,13,0.538,0,2,0,7,11,0.636,0.538,2,2,1,5,1,6,0,2,1,1,2,16
Sandro Nicevic,Cibona Zagreb,11,182,25,38,0.658,0,0,,25,38,0.658,0.658,17,24,0.708,13,24,37,2,5,3,12,23,67
Sani Becirovic,KK Union Olimpija,15,486,94,221,0.425,28,70,0.4,66,151,0.437,0.489,94,105,0.895,13,45,58,53,26,2,50,47,310
Sarunas Jasikevicius,FC Barcelona,9,254,37,93,0.398,16,49,0.327,21,44,0.477,0.484,36,40,0.9,4,17,21,50,9,1,18,31,126
Sasa Obradovic,KK Buducnost,8,213,19,61,0.311,8,41,0.195,11,20,0.55,0.377,15,22,0.682,2,11,13,8,12,1,12,23,61
Saulius Stombergas,TAU Ceramica,22,601,89,171,0.52,44,86,0.512,45,85,0.529,0.649,43,52,0.827,14,38,52,15,20,4,27,79,265
Sergey Bazarevitch,Saint Petersburg Lions,10,279,35,86,0.407,5,27,0.185,30,59,0.508,0.436,37,44,0.841,3,14,17,28,7,0,45,25,112
Sergi Vidal,TAU Ceramica,14,88,6,24,0.25,2,9,0.222,4,15,0.267,0.292,6,12,0.5,1,5,6,3,5,0,5,13,20
Shalom Turgeman,Hapoel Jerusalem,10,248,31,71,0.437,14,28,0.5,17,43,0.395,0.535,8,9,0.889,13,18,31,18,15,1,27,22,84
Shaun Vandiver,Estudiantes,11,298,45,101,0.446,4,19,0.211,41,82,0.5,0.465,10,13,0.769,24,34,58,9,8,4,20,32,104
Sime Spralja,KK Zadar,1,7,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,1,3,2,0
Slavko Kotnik,KK Union Olimpija,13,139,17,40,0.425,0,0,,17,40,0.425,0.425,11,15,0.733,15,23,38,2,8,1,15,17,45
Spencer Dunkley,Lugano Tigers,9,143,14,35,0.4,0,2,0,14,33,0.424,0.4,12,17,0.706,12,27,39,2,11,5,8,16,40
Spiros Panteliadis,AEK Athens,6,69,1,5,0.2,1,2,0.5,0,3,0,0.3,5,10,0.5,2,5,7,7,1,0,6,8,8
Stephane Risacher,Olympiacos,14,318,60,93,0.645,18,36,0.5,42,57,0.737,0.742,41,53,0.774,13,26,39,12,17,4,17,32,179
Stephen Tison,Spirou Charleroi,1,1,0,0,,0,0,,0,0,,,1,2,0.5,0,0,0,0,0,0,0,0,1
Steve Bucknall,London Towers,9,322,42,105,0.4,16,43,0.372,26,62,0.419,0.476,42,52,0.808,9,16,25,19,11,1,18,25,142
Steve Woodberry,BC Zalgiris,12,406,54,125,0.432,14,32,0.438,40,93,0.43,0.488,21,28,0.75,19,39,58,34,19,4,27,19,143
Steven Edwards,Saint Petersburg Lions,5,147,18,50,0.36,10,33,0.303,8,17,0.471,0.46,21,25,0.84,6,13,19,19,7,0,16,9,67
Steven Hansell,AEK Athens,12,138,15,34,0.441,3,10,0.3,12,24,0.5,0.485,11,13,0.846,3,6,9,10,9,1,6,10,44
Stipe Modric,KK Union Olimpija,7,87,9,15,0.6,3,5,0.6,6,10,0.6,0.7,6,8,0.75,10,14,24,3,7,2,5,24,27
Stjepan Stazic,Saint Petersburg Lions,9,173,29,49,0.592,5,14,0.357,24,35,0.686,0.643,13,21,0.619,6,14,20,14,14,0,16,21,76
Stojan Vrankovic,Paf Wennington Fortitudo Bologna,10,217,23,36,0.639,0,0,,23,36,0.639,0.639,16,25,0.64,11,54,65,6,19,26,22,29,62
Thomas Adams,Ovarense,10,311,40,89,0.449,13,30,0.433,27,59,0.458,0.522,25,30,0.833,16,31,47,16,10,1,32,28,118
Tim Kennedy,Ovarense,10,287,33,73,0.452,11,33,0.333,22,40,0.55,0.527,8,11,0.727,5,17,22,10,6,1,17,19,85
Tim Sanks,Opel Skyliners,1,3,0,0,,0,0,,0,0,,,0,0,,0,2,2,1,0,0,1,0,0
Tom Wideman,London Towers,10,212,25,56,0.446,0,1,0,25,55,0.455,0.446,22,32,0.688,26,39,65,9,12,2,11,29,72
Tomas Masiulis,BC Zalgiris,5,154,25,39,0.641,2,6,0.333,23,33,0.697,0.667,12,19,0.632,13,28,41,10,8,2,5,16,64
Tomislav Knezevic,KK Zadar,3,6,0,2,0,0,2,0,0,0,,0,3,4,0.75,0,0,0,0,0,0,1,1,3
Tomislav Ruzic,KK Zadar,7,189,16,36,0.444,0,0,,16,36,0.444,0.444,11,16,0.688,7,23,30,4,3,4,11,29,43
Toni Dijan,KK Zadar,6,87,15,23,0.652,2,3,0.667,13,20,0.65,0.696,8,10,0.8,3,8,11,4,2,1,6,4,40
Tony Dorsey,Hapoel Jerusalem,7,234,48,95,0.505,3,13,0.231,45,82,0.549,0.521,19,30,0.633,15,20,35,12,8,1,18,15,118
Tunji Awojobi,Cibona Zagreb,12,316,56,112,0.5,2,8,0.25,54,104,0.519,0.509,24,39,0.615,15,50,65,18,16,2,17,25,138
Tyron McCoy,Opel Skyliners,10,354,49,122,0.402,13,47,0.277,36,75,0.48,0.455,42,53,0.792,6,35,41,37,18,1,33,33,153
Valeri Daineko,PAOK Thessaloniki,8,209,29,65,0.446,3,13,0.231,26,52,0.5,0.469,13,16,0.813,9,28,37,1,9,4,9,27,74
Vassilis Kikilias,AEK Athens,10,122,5,22,0.227,0,10,0,5,12,0.417,0.227,2,2,1,6,19,25,4,3,0,9,30,12
Vassilis Soulis,Olympiacos,11,83,12,24,0.5,0,0,,12,24,0.5,0.5,4,8,0.5,11,14,25,3,0,0,6,21,28
Victor Alexander,TAU Ceramica,22,660,121,217,0.558,1,4,0.25,120,213,0.563,0.56,54,73,0.74,41,113,154,16,20,4,47,74,297
Vidas Ginevicius,BC Zalgiris,1,21,0,3,0,0,1,0,0,2,0,0,0,0,,0,2,2,1,1,0,2,2,0
Vladimir Kuzmanovic,KK Buducnost,12,286,26,69,0.377,8,37,0.216,18,32,0.563,0.435,12,15,0.8,16,15,31,9,10,2,14,24,72
Vrbica Stefanov,AEK Athens,18,560,64,129,0.496,19,54,0.352,45,75,0.6,0.57,32,38,0.842,16,30,46,41,26,0,13,50,179
Walsh Jordan,KK Union Olimpija,12,268,17,44,0.386,6,21,0.286,11,23,0.478,0.455,3,8,0.375,3,9,12,19,19,1,13,27,43
Walter Palmer,Opel Skyliners,3,67,15,36,0.417,1,6,0.167,14,30,0.467,0.431,4,6,0.667,4,9,13,1,3,2,14,10,35
Wayne Henry,London Towers,10,41,3,15,0.2,2,9,0.222,1,6,0.167,0.267,1,2,0.5,4,3,7,1,1,0,1,12,9
Wouter De Wilde,Spirou Charleroi,10,245,32,68,0.471,22,43,0.512,10,25,0.4,0.632,6,13,0.462,4,14,18,2,3,2,15,36,92
Zoran Planinic,Cibona Zagreb,5,84,5,17,0.294,0,7,0,5,10,0.5,0.294,0,0,,0,7,7,6,1,1,7,18,10
Zoran Savic,FC Barcelona,4,46,7,15,0.467,1,3,0.333,6,12,0.5,0.5,4,8,0.5,2,6,8,1,2,0,6,10,19
Zoran Viskovic,Ovarense,7,58,12,16,0.75,0,0,,12,16,0.75,0.75,8,11,0.727,4,8,12,0,4,0,9,15,32
