Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luka Babic,Cedevita Zagreb,7,65,5,21,0.238,2,10,0.2,3,11,0.273,0.286,0,1,0,1,9,10,6,1,2,6,12,12
Luka Rupnik,KK Union Olimpija,4,57,5,13,0.385,1,6,0.167,4,7,0.571,0.423,2,2,1,0,0,0,6,3,0,3,9,13
Luka Zoric,Unicaja Malaga,24,562,114,203,0.562,0,0,,114,203,0.562,0.562,69,91,0.758,45,81,126,20,8,25,41,83,297
Lukasz Koszarek,Asseco Prokom,10,299,34,81,0.42,15,41,0.366,19,40,0.475,0.512,28,31,0.903,2,27,29,40,11,1,24,28,111
Luksa Andric,Cedevita Zagreb,10,175,32,65,0.492,4,11,0.364,28,54,0.519,0.523,7,11,0.636,11,30,41,4,7,2,17,33,75
Maarty Leunen,Mapooro Cantu,10,302,29,58,0.5,17,35,0.486,12,23,0.522,0.647,11,14,0.786,8,30,38,18,5,2,14,24,86
Maciej Lampe,Caja Laboral,28,692,150,310,0.484,14,44,0.318,136,266,0.511,0.506,75,98,0.765,59,113,172,23,16,14,41,76,389
Maik Zirbes,Brose Baskets,23,453,83,155,0.535,0,1,0,83,154,0.539,0.535,22,28,0.786,52,63,115,14,15,10,34,76,188
Malcolm Thomas,Maccabi Tel Aviv,15,239,30,62,0.484,0,0,,30,62,0.484,0.484,6,9,0.667,15,27,42,7,5,12,18,27,66
Malik Hairston,EA7-Emporio Armani Milano,10,300,42,96,0.438,13,26,0.5,29,70,0.414,0.505,17,25,0.68,12,10,22,18,7,3,15,27,114
Manuchar Markoishvili,Mapooro Cantu,10,271,41,109,0.376,18,41,0.439,23,68,0.338,0.459,26,28,0.929,3,22,25,17,13,2,21,30,126
Marcelo Huertas,FC Barcelona Regal,31,636,89,214,0.416,35,101,0.347,54,113,0.478,0.498,35,36,0.972,13,55,68,104,19,1,55,37,248
Marcelus Kemp,Montepaschi Siena,3,85,13,32,0.406,4,13,0.308,9,19,0.474,0.469,9,9,1,1,7,8,4,2,0,2,2,39
Marco Carraretto,Montepaschi Siena,21,242,22,46,0.478,14,29,0.483,8,17,0.471,0.63,7,8,0.875,5,17,22,11,4,0,5,31,65
Marco Cusin,Mapooro Cantu,10,162,27,42,0.643,0,1,0,27,41,0.659,0.643,7,11,0.636,11,16,27,6,1,14,4,28,61
Marcus Banks,Panathinaikos,21,292,34,84,0.405,19,44,0.432,15,40,0.375,0.518,33,45,0.733,2,26,28,30,9,0,18,30,120
Marcus Slaughter,Real Madrid,29,557,64,97,0.66,0,0,,64,97,0.66,0.66,17,44,0.386,43,61,104,12,27,21,23,79,145
Marcus Williams,Unicaja Malaga,24,523,84,232,0.362,49,132,0.371,35,100,0.35,0.468,36,54,0.667,8,56,64,80,15,0,40,28,253
Marino Bazdaric,Cedevita Zagreb,6,63,4,14,0.286,2,6,0.333,2,8,0.25,0.357,0,0,,5,8,13,6,0,0,3,7,10
Mario Delas,BC Zalgiris,23,299,28,71,0.394,5,16,0.313,23,55,0.418,0.43,8,15,0.533,15,29,44,12,12,2,10,40,69
Mario Hezonja,FC Barcelona Regal,2,19,2,6,0.333,0,0,,2,6,0.333,0.333,1,2,0.5,1,3,4,0,1,0,0,3,5
Mario Kasun,Montepaschi Siena,8,87,15,30,0.5,0,0,,15,30,0.5,0.5,10,18,0.556,10,22,32,2,3,5,11,19,40
Marko Cakarevic,Partizan,7,27,1,3,0.333,1,1,1,0,2,0,0.5,2,2,1,2,2,4,1,1,0,3,5,5
Marko Car,Cedevita Zagreb,4,35,4,12,0.333,0,6,0,4,6,0.667,0.333,0,0,,0,4,4,5,1,0,3,7,8
Marko Popovic,BC Zalgiris,21,504,85,175,0.486,47,107,0.439,38,68,0.559,0.62,65,76,0.855,7,22,29,47,15,1,33,49,282
Marko Scekic,Mapooro Cantu,5,32,4,8,0.5,0,0,,4,8,0.5,0.5,6,10,0.6,2,4,6,1,0,0,4,6,14
Marko Todorovic,FC Barcelona Regal,19,141,15,30,0.5,1,5,0.2,14,25,0.56,0.517,13,22,0.591,18,21,39,7,5,10,13,17,44
Marko Tomas,Cedevita Zagreb,4,63,4,16,0.25,2,9,0.222,2,7,0.286,0.313,7,9,0.778,2,6,8,1,1,0,6,10,17
Marques Green,Cedevita Zagreb,10,236,22,62,0.355,12,38,0.316,10,24,0.417,0.452,1,2,0.5,3,14,17,34,16,0,21,12,57
Martynas Gecevicius,Olympiacos,15,90,4,23,0.174,4,18,0.222,0,5,0,0.261,3,4,0.75,2,10,12,4,2,0,3,9,15
Martynas Pocius,Real Madrid,12,122,13,35,0.371,4,19,0.211,9,16,0.563,0.429,8,8,1,4,6,10,4,3,0,3,11,38
Mateusz Ponitka,Asseco Prokom,10,222,35,72,0.486,10,31,0.323,25,41,0.61,0.556,8,21,0.381,10,25,35,8,10,0,14,17,88
Matt Janning,Montepaschi Siena,21,414,64,138,0.464,40,84,0.476,24,54,0.444,0.609,9,14,0.643,8,27,35,33,13,3,14,36,177
Matt Nielsen,BC Khimki,15,173,12,26,0.462,0,3,0,12,23,0.522,0.462,2,4,0.5,5,21,26,24,4,5,7,28,26
Matt Walsh,Brose Baskets,6,149,17,46,0.37,6,23,0.261,11,23,0.478,0.435,5,5,1,6,27,33,20,3,0,15,15,45
Michael Bramos,Panathinaikos,29,708,85,189,0.45,49,135,0.363,36,54,0.667,0.579,17,28,0.607,17,82,99,37,17,4,19,63,236
Michel Jean Baptiste Adolphe,Elan Chalon,10,149,22,38,0.579,0,0,,22,38,0.579,0.579,13,22,0.591,16,23,39,3,5,1,16,28,57
Mickael Gelabale,Cedevita Zagreb,10,317,49,81,0.605,8,19,0.421,41,62,0.661,0.654,22,24,0.917,17,32,49,13,5,3,14,24,128
Mike Batiste,Fenerbahçe,23,363,54,112,0.482,6,18,0.333,48,94,0.511,0.509,11,14,0.786,18,45,63,7,13,2,17,47,125
Milko Bjelica,Caja Laboral,27,467,52,128,0.406,14,37,0.378,38,91,0.418,0.461,27,36,0.75,26,46,72,33,13,5,16,54,145
Milos Teodosic,CSKA Moscow,30,891,127,278,0.457,61,162,0.377,66,116,0.569,0.567,65,79,0.823,9,74,83,146,29,3,88,77,380
Mindaugas Katelynas,Lietuvos rytas,10,224,24,63,0.381,7,20,0.35,17,43,0.395,0.437,15,20,0.75,11,33,44,6,5,4,10,27,70
Mindaugas Kuzminskas,BC Zalgiris,23,327,59,112,0.527,11,34,0.324,48,78,0.615,0.576,34,41,0.829,30,41,71,6,11,5,24,30,163
Miro Bilan,Cedevita Zagreb,9,172,34,57,0.596,0,0,,34,57,0.596,0.596,11,22,0.5,23,31,54,3,3,2,7,17,79
Mirza Begic,Real Madrid,29,371,59,111,0.532,0,0,,59,111,0.532,0.532,27,44,0.614,46,52,98,9,5,26,21,63,145
Moran Roth,Maccabi Tel Aviv,18,110,7,21,0.333,3,9,0.333,4,12,0.333,0.405,5,8,0.625,2,9,11,21,4,0,5,20,22
Muratcan Guler,Beşiktaş,20,362,27,77,0.351,10,30,0.333,17,47,0.362,0.416,11,22,0.5,10,42,52,31,15,2,27,27,75
Nathan Jawai,FC Barcelona Regal,30,465,85,122,0.697,0,0,,85,122,0.697,0.697,44,62,0.71,51,89,140,12,10,23,41,75,214
Nemanja Bjelica,Caja Laboral,26,601,101,220,0.459,36,116,0.31,65,104,0.625,0.541,20,27,0.741,42,83,125,33,25,7,29,63,258
Nemanja Gordic,Partizan,5,56,7,20,0.35,1,7,0.143,6,13,0.462,0.375,0,0,,2,8,10,3,2,0,11,9,15
Nemanja Nedovic,Lietuvos rytas,10,232,36,98,0.367,12,35,0.343,24,63,0.381,0.429,14,20,0.7,7,18,25,21,8,2,25,19,98
Nenad Krstic,CSKA Moscow,29,679,136,222,0.613,1,1,1,135,221,0.611,0.615,104,141,0.738,35,94,129,28,9,20,32,44,377
Nicolas Lang,Elan Chalon,8,123,12,36,0.333,8,24,0.333,4,12,0.333,0.444,5,6,0.833,1,11,12,3,2,0,8,15,37
Nicolas Mazzarino,Mapooro Cantu,10,142,9,29,0.31,7,21,0.333,2,8,0.25,0.431,2,2,1,2,6,8,8,3,0,7,18,27
Nicolo Melli,EA7-Emporio Armani Milano,10,157,16,44,0.364,6,24,0.25,10,20,0.5,0.432,8,12,0.667,8,22,30,10,2,1,5,27,46
Nihad Djedovic,Alba Berlin,23,538,72,175,0.411,13,49,0.265,59,126,0.468,0.449,41,59,0.695,16,59,75,57,24,1,53,60,198
Nik Caner-Medley,Maccabi Tel Aviv,24,334,33,91,0.363,15,33,0.455,18,58,0.31,0.445,16,21,0.762,20,49,69,13,13,6,10,26,97
Nikola Milutinov,Partizan,8,60,10,18,0.556,0,0,,10,18,0.556,0.556,6,8,0.75,3,8,11,1,1,2,1,11,26
Nikola Mirotic,Real Madrid,29,722,112,236,0.475,26,80,0.325,86,156,0.551,0.53,80,94,0.851,47,107,154,27,20,25,46,69,330
Oguz Savas,Fenerbahçe,23,315,51,92,0.554,0,3,0,51,89,0.573,0.554,20,29,0.69,23,30,53,9,6,7,27,58,122
Oliver Lafayette,BC Zalgiris,23,488,61,169,0.361,32,99,0.323,29,70,0.414,0.456,27,30,0.9,12,36,48,65,20,0,40,38,181
Omar Cook,EA7-Emporio Armani Milano,10,282,24,50,0.48,18,39,0.462,6,11,0.545,0.66,7,12,0.583,2,15,17,50,14,0,15,25,73
Omer Onan,Fenerbahçe,21,407,44,104,0.423,20,56,0.357,24,48,0.5,0.519,18,26,0.692,3,21,24,18,5,0,18,49,126
Papa Abdoulaye,FC Barcelona Regal,1,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,3,0
Patrick Christopher,Beşiktaş,24,576,74,194,0.381,25,70,0.357,49,124,0.395,0.446,28,33,0.848,15,39,54,25,16,6,38,57,201
Paul Davis,BC Khimki,23,451,118,195,0.605,1,1,1,117,194,0.603,0.608,71,83,0.855,41,86,127,30,20,22,32,78,308
Paulius Jankunas,BC Zalgiris,17,422,47,101,0.465,7,24,0.292,40,77,0.519,0.5,38,45,0.844,24,58,82,21,13,3,30,52,139
Peja Samardziski,Lietuvos rytas,10,153,21,46,0.457,0,0,,21,46,0.457,0.457,9,16,0.563,22,11,33,5,2,9,14,28,51
Pero Antic,Olympiacos,31,564,64,181,0.354,30,115,0.261,34,66,0.515,0.436,29,44,0.659,22,88,110,23,11,6,27,58,187
Pete Mickeal,FC Barcelona Regal,20,514,95,180,0.528,6,30,0.2,89,150,0.593,0.544,31,36,0.861,16,62,78,17,21,7,26,40,227
Petteri Koponen,BC Khimki,21,340,47,101,0.465,21,49,0.429,26,52,0.5,0.569,22,23,0.957,2,19,21,44,3,2,17,21,137
Philip Neumann,Brose Baskets,22,209,25,43,0.581,0,0,,25,43,0.581,0.581,13,22,0.591,10,25,35,10,4,4,15,42,63
Pietro Aradori,Mapooro Cantu,8,240,41,80,0.513,13,23,0.565,28,57,0.491,0.594,25,32,0.781,9,23,32,12,1,0,12,11,120
Piotr Pamula,Asseco Prokom,8,57,6,22,0.273,5,15,0.333,1,7,0.143,0.386,0,0,,0,3,3,2,1,0,2,3,17
Piotr Szczotka,Asseco Prokom,10,167,14,33,0.424,0,1,0,14,32,0.438,0.424,3,6,0.5,4,16,20,5,0,1,3,27,31
Predrag Suput,Cedevita Zagreb,10,245,30,66,0.455,6,19,0.316,24,47,0.511,0.5,10,14,0.714,6,20,26,17,2,1,16,27,76
Rafael Hettsheimeir,Real Madrid,17,146,22,44,0.5,2,6,0.333,20,38,0.526,0.523,11,13,0.846,15,21,36,6,2,5,7,29,57
Randal Falker,Beşiktaş,21,294,20,43,0.465,0,0,,20,43,0.465,0.465,20,28,0.714,42,36,78,13,11,20,15,52,60
Rasid Mahalbasic,Asseco Prokom,10,215,39,67,0.582,0,0,,39,67,0.582,0.582,13,22,0.591,21,47,68,13,5,4,16,30,91
Renaldas Seibutis,Lietuvos rytas,10,303,49,109,0.45,9,28,0.321,40,81,0.494,0.491,22,24,0.917,6,30,36,23,12,0,18,32,129
Richard Hendrix,EA7-Emporio Armani Milano,10,120,14,34,0.412,0,0,,14,34,0.412,0.412,9,12,0.75,8,22,30,1,6,2,8,28,37
Ricky Hickman,Maccabi Tel Aviv,27,780,112,250,0.448,36,101,0.356,76,149,0.51,0.52,105,134,0.784,13,59,72,85,39,5,53,67,365
Ricky Minard,Beşiktaş,6,157,25,54,0.463,6,10,0.6,19,44,0.432,0.519,13,17,0.765,4,22,26,14,11,4,11,17,69
Rimantas Kaukenas,BC Zalgiris,24,487,66,167,0.395,11,32,0.344,55,135,0.407,0.428,45,51,0.882,15,36,51,46,20,1,41,51,188
Robert Witka,Asseco Prokom,9,90,5,21,0.238,4,15,0.267,1,6,0.167,0.333,2,2,1,4,7,11,2,1,0,4,9,16
Robertas Javtokas,BC Zalgiris,8,120,13,24,0.542,1,2,0.5,12,22,0.545,0.563,5,7,0.714,12,11,23,5,1,3,4,15,32
Rok Stipcevic,EA7-Emporio Armani Milano,9,99,9,27,0.333,7,20,0.35,2,7,0.286,0.463,3,3,1,3,8,11,7,3,0,5,16,28
Roko Ukic,Panathinaikos,28,756,92,231,0.398,26,85,0.306,66,146,0.452,0.455,39,61,0.639,19,56,75,79,15,4,33,43,249
Romain Sato,Fenerbahçe,23,621,60,147,0.408,15,44,0.341,45,103,0.437,0.459,34,42,0.81,37,59,96,31,15,3,21,60,169
Rudy Fernandez,Real Madrid,27,734,118,275,0.429,52,154,0.338,66,121,0.545,0.524,81,101,0.802,24,80,104,84,41,12,43,52,369
Ryan Richards,Asseco Prokom,5,61,8,12,0.667,0,0,,8,12,0.667,0.667,6,8,0.75,4,9,13,1,0,3,5,9,22
Sarunas Jasikevicius,FC Barcelona Regal,31,453,54,120,0.45,17,50,0.34,37,70,0.529,0.521,28,30,0.933,4,20,24,63,8,2,45,33,153
Sasha Kaun,CSKA Moscow,30,624,96,134,0.716,0,0,,96,134,0.716,0.716,51,98,0.52,44,77,121,14,12,37,18,69,243
Sasha Vujacic,Anadolu Efes,24,521,70,186,0.376,32,85,0.376,38,101,0.376,0.462,47,62,0.758,21,51,72,23,18,3,22,42,219
Sasu Salin,KK Union Olimpija,9,219,21,54,0.389,13,40,0.325,8,14,0.571,0.509,2,2,1,6,18,24,11,11,2,6,19,57
Sebastian Fulle,Alba Berlin,3,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Semih Erden,Anadolu Efes,29,661,101,178,0.567,0,0,,101,178,0.567,0.567,65,123,0.528,63,99,162,13,16,23,50,85,267
Sergei Monia,BC Khimki,24,550,68,160,0.425,37,101,0.366,31,59,0.525,0.541,7,8,0.875,19,73,92,43,15,28,29,52,180
Sergi Vidal,Unicaja Malaga,18,371,27,65,0.415,17,42,0.405,10,23,0.435,0.546,10,12,0.833,7,40,47,30,10,2,22,34,81
Sergio Llull,Real Madrid,27,729,94,235,0.4,42,124,0.339,52,111,0.468,0.489,50,64,0.781,13,49,62,86,16,4,46,54,280
Sergio Rodriguez,Real Madrid,29,528,77,206,0.374,28,95,0.295,49,111,0.441,0.442,35,40,0.875,6,45,51,114,20,0,47,55,217
Serhat Cetin,Beşiktaş,22,473,49,121,0.405,25,78,0.321,24,43,0.558,0.508,8,13,0.615,3,31,34,35,5,2,28,47,131
Sharrod Ford,Brose Baskets,23,442,73,161,0.453,14,51,0.275,59,110,0.536,0.497,24,37,0.649,27,71,98,11,7,22,37,62,184
Shawn James,Maccabi Tel Aviv,27,653,128,204,0.627,0,3,0,128,201,0.637,0.627,54,73,0.74,64,111,175,27,25,52,41,70,310
Shelden Williams,Elan Chalon,10,230,44,85,0.518,0,1,0,44,84,0.524,0.518,25,39,0.641,31,45,76,11,11,7,23,33,113
Simas Buterlevicius,Lietuvos rytas,5,60,4,16,0.25,2,12,0.167,2,4,0.5,0.313,0,0,,3,5,8,1,3,0,2,13,10
Sinan Guler,Anadolu Efes,22,220,27,58,0.466,7,24,0.292,20,34,0.588,0.526,5,10,0.5,6,14,20,16,12,1,16,35,66
Sofoklis Schortsanitis,Panathinaikos,26,317,72,125,0.576,0,0,,72,125,0.576,0.576,58,96,0.604,25,34,59,24,7,3,51,65,202
Sonny Weems,CSKA Moscow,28,806,142,301,0.472,35,91,0.385,107,210,0.51,0.53,65,80,0.813,17,64,81,60,22,4,49,62,384
Stanko Barac,Anadolu Efes,25,355,49,106,0.462,1,3,0.333,48,103,0.466,0.467,26,42,0.619,41,54,95,9,2,14,29,51,125
Steed Tchicamboud,Elan Chalon,10,297,29,82,0.354,12,39,0.308,17,43,0.395,0.427,29,37,0.784,6,24,30,36,6,0,26,27,99
Stephane Lasme,Panathinaikos,28,669,105,184,0.571,0,0,,105,184,0.571,0.571,69,90,0.767,64,108,172,15,12,52,52,82,279
Steponas Babrauskas,Lietuvos rytas,10,230,17,53,0.321,10,28,0.357,7,25,0.28,0.415,13,18,0.722,12,20,32,5,6,1,10,30,57
Stratos Perperoglou,Olympiacos,31,515,70,176,0.398,20,67,0.299,50,109,0.459,0.455,19,25,0.76,13,61,74,31,14,4,20,55,179
Sven Schultze,Alba Berlin,18,122,16,36,0.444,5,18,0.278,11,18,0.611,0.514,4,6,0.667,9,7,16,6,1,0,7,34,41
Sylven Landesberg,Maccabi Tel Aviv,24,257,36,67,0.537,7,23,0.304,29,44,0.659,0.59,6,7,0.857,8,23,31,11,6,2,4,26,85
Taylor Rochestie,Caja Laboral,4,31,2,11,0.182,1,4,0.25,1,7,0.143,0.227,1,3,0.333,1,0,1,1,4,0,2,4,6
Teddy Gipson,Brose Baskets,16,330,45,112,0.402,20,44,0.455,25,68,0.368,0.491,12,19,0.632,4,18,22,33,6,1,24,41,122
Teemu Rannikko,KK Union Olimpija,9,160,6,26,0.231,4,17,0.235,2,9,0.222,0.308,9,10,0.9,2,4,6,20,1,0,9,20,25
Theodoros Papaloukas,CSKA Moscow,17,189,11,29,0.379,4,12,0.333,7,17,0.412,0.448,11,14,0.786,5,21,26,39,8,1,18,19,37
Thomas Heurtel,Caja Laboral,28,571,75,155,0.484,31,71,0.437,44,84,0.524,0.584,20,29,0.69,13,45,58,126,20,0,58,37,201
Tibor Pleiss,Caja Laboral,25,355,51,84,0.607,1,3,0.333,50,81,0.617,0.613,22,26,0.846,38,59,97,6,5,15,21,57,125
Tomas Ress,Montepaschi Siena,19,334,47,106,0.443,20,57,0.351,27,49,0.551,0.538,40,48,0.833,13,48,61,14,6,18,13,37,154
Torey Thomas,Partizan,4,61,3,18,0.167,0,8,0,3,10,0.3,0.167,2,2,1,0,1,1,9,1,0,4,3,8
Tremmell Darden,BC Zalgiris,20,486,81,128,0.633,15,29,0.517,66,99,0.667,0.691,21,29,0.724,21,57,78,16,10,4,23,28,198
Tutku Acik,Beşiktaş,14,209,18,45,0.4,8,23,0.348,10,22,0.455,0.489,13,17,0.765,0,9,9,28,2,0,19,25,57
Txemi Urtasun,Unicaja Malaga,22,473,60,151,0.397,22,66,0.333,38,85,0.447,0.47,22,32,0.688,6,26,32,31,16,1,28,34,164
Ulysse Adjagba,Elan Chalon,2,6,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,0,0,0,0,0,0,0,2,2
Unai Calbarro,Caja Laboral,3,7,0,2,0,0,0,,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0
Uros Tripkovic,Fenerbahçe,7,76,9,26,0.346,6,14,0.429,3,12,0.25,0.462,6,6,1,1,4,5,5,3,0,10,11,30
Vangelis Mantzaris,Olympiacos,15,314,18,43,0.419,14,32,0.438,4,11,0.364,0.581,3,4,0.75,9,28,37,34,13,1,8,41,53
Vassilis Xanthopoulos,Panathinaikos,15,59,3,6,0.5,0,2,0,3,4,0.75,0.5,0,2,0,0,5,5,7,3,0,2,10,6
Vassilis Spanoulis,Olympiacos,31,930,141,355,0.397,53,165,0.321,88,190,0.463,0.472,122,156,0.782,7,62,69,170,27,1,106,53,457
Victor Sada,FC Barcelona Regal,30,501,42,108,0.389,8,34,0.235,34,74,0.459,0.426,15,22,0.682,12,58,70,69,17,5,28,37,107
Viktor Khryapa,CSKA Moscow,26,723,104,200,0.52,33,73,0.452,71,127,0.559,0.603,27,35,0.771,26,164,190,95,44,21,66,71,268
Viktor Sanikidze,Montepaschi Siena,24,434,54,116,0.466,6,26,0.231,48,90,0.533,0.491,23,40,0.575,45,78,123,18,9,9,24,42,137
Vilmantas Dilys,Lietuvos rytas,2,12,2,4,0.5,0,2,0,2,2,1,0.5,0,0,,0,1,1,1,0,0,0,3,4
Vitaly Fridzon,BC Khimki,24,576,98,218,0.45,38,88,0.432,60,130,0.462,0.537,39,48,0.813,21,38,59,52,24,2,37,72,273
Vladimir Dasic,Beşiktaş,8,100,16,41,0.39,2,13,0.154,14,28,0.5,0.415,3,8,0.375,5,9,14,8,3,0,11,14,37
Vladimir Lucic,Partizan,10,332,42,102,0.412,10,31,0.323,32,71,0.451,0.461,43,54,0.796,11,37,48,8,16,2,15,32,137
Vladimir Micov,CSKA Moscow,30,657,87,199,0.437,37,88,0.42,50,111,0.45,0.53,17,28,0.607,19,61,80,51,18,7,33,56,228
Vlado Ilievski,Cedevita Zagreb,10,204,23,53,0.434,11,29,0.379,12,24,0.5,0.538,10,11,0.909,0,12,12,12,4,0,14,13,67
Vule Avdalovic,Alba Berlin,9,246,21,47,0.447,7,23,0.304,14,24,0.583,0.521,18,20,0.9,2,21,23,27,3,0,18,23,67
Vytenis Lipkevicius,BC Zalgiris,14,137,8,23,0.348,2,8,0.25,6,15,0.4,0.391,5,12,0.417,5,10,15,2,3,1,7,11,23
Xavi Rabaseda,FC Barcelona Regal,22,231,24,47,0.511,7,24,0.292,17,23,0.739,0.585,4,5,0.8,2,23,25,4,12,0,12,31,59
Yassin Idbihi,Alba Berlin,24,463,75,141,0.532,1,1,1,74,140,0.529,0.535,27,35,0.771,30,63,93,8,5,5,30,64,178
Ioannis Bourousis,EA7-Emporio Armani Milano,9,217,43,75,0.573,5,13,0.385,38,62,0.613,0.607,35,47,0.745,14,61,75,10,6,6,21,26,126
Yogev Ohayon,Maccabi Tel Aviv,27,683,73,163,0.448,20,52,0.385,53,111,0.477,0.509,29,45,0.644,18,55,73,103,28,1,44,63,195
Zach Morley,Alba Berlin,24,576,60,136,0.441,10,25,0.4,50,111,0.45,0.478,26,28,0.929,19,79,98,53,22,5,31,63,156
Zoran Dragic,Unicaja Malaga,22,361,37,93,0.398,4,31,0.129,33,62,0.532,0.419,20,27,0.741,23,44,67,11,15,1,16,49,98
Zoran Erceg,CSKA Moscow,15,216,32,70,0.457,18,48,0.375,14,22,0.636,0.586,11,12,0.917,9,29,38,7,11,1,7,24,93
Zoran Planinic,BC Khimki,22,678,105,235,0.447,9,55,0.164,96,180,0.533,0.466,54,81,0.667,16,70,86,139,25,2,66,57,273
